EventDateTime,inside_nest,outside_nest,inactive_in_nest,active_in_nest,active__in_nest_,circling__in_nest_,digging__in_nest_,drinking,eating,nest_entry,nest_exit,nesting__in_nest_,still__in_nest_,walling
10-Oct-2025 03:31:00,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:01,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:02,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:03,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:04,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:05,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:06,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:07,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:08,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:09,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:10,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:11,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:12,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:13,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:14,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:15,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:21,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:22,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:23,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:24,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:26,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:27,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:28,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:29,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:30,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:31,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:32,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:33,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:34,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:35,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:36,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:37,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:38,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:39,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:40,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:41,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:42,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:43,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:44,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:45,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:46,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:47,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:48,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:49,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:50,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:51,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:52,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:53,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:54,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:55,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:56,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:57,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:58,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:31:59,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:01,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:02,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:03,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:04,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:05,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:06,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:07,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:08,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:09,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:10,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:11,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:12,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:13,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:14,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:15,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:16,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:18,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:19,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:21,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:22,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:23,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:24,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:25,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:26,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:27,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:28,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:29,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:30,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:31,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:32,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:33,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:34,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:35,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:37,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:38,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:39,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:40,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:41,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:42,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:43,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:44,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:45,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:46,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:47,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:48,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:49,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:50,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:51,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:52,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:53,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:54,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:55,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:56,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:57,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:58,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:32:59,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:01,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:02,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:03,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:04,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:05,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:06,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:07,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:08,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10-Oct-2025 03:33:09,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:14,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:15,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:16,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:17,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:18,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:19,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:20,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:21,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:22,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:23,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:24,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:26,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10-Oct-2025 03:33:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:33:30,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10-Oct-2025 03:33:31,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10-Oct-2025 03:33:32,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10-Oct-2025 03:33:33,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:34,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:35,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:36,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:37,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:38,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:39,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:40,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:41,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:42,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:43,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:44,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:45,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:46,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:47,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:48,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:49,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:50,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:51,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:52,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:53,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:54,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:55,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:56,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:57,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:58,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:33:59,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:01,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:02,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:03,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:04,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:05,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:06,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:07,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:08,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:09,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:10,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:11,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:12,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:13,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:14,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:15,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:16,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:17,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:18,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:19,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:20,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:21,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:22,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:23,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:24,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:25,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:26,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:27,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:28,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:29,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:30,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:31,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:32,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:33,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:34,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:35,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:36,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:37,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:38,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:39,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:40,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:41,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:42,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:43,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:44,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:45,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:46,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:47,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:48,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:49,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:50,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:51,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:52,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:53,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:54,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:55,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:56,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:57,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:58,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:34:59,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:35:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10-Oct-2025 03:35:01,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:02,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:03,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:04,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:05,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:06,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:07,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:08,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:09,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:10,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:11,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:12,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:13,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:14,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:15,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:16,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:17,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:18,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:19,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:20,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:21,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:22,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:23,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:24,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:25,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:26,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:27,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:28,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:29,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:30,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:31,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:32,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:33,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:34,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:35,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:36,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:37,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:38,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:39,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:40,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:41,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:42,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:43,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:44,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:45,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:46,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:47,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:48,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:49,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:50,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:51,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:52,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:53,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:54,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:55,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:56,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:57,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:58,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:35:59,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:00,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:01,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:02,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:03,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:04,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:05,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:06,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:07,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:08,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:09,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:10,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:11,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:12,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:13,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:14,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:15,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:16,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:17,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:18,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:19,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:20,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:21,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10-Oct-2025 03:36:22,1,0,0,1,0,0,0,0,0,0,0,1,0,0
